pixel,1067A,1072A,1077A,1082A,1087A,1092A,1097A,1102A,1107A,1112A,1117A,1122A,1127A,1132A,1137A,1142A,1147A,1152A,1157A,1162A,1167A,1172A,1177A,1182A,1187A,1192A,1197A,1202A,1207A,1227A,1232A,1237A,1242A,1247A,1252A,1257A,1262A,1267A,1272A,1277A,1282A,1287A,1292A,1297A,1302A,1307A,1312A,1317A,1322A,1327A,1332A,1337A,1342A,1347A,1352A,1357A,1362A
22	6.071414495789507e-06 6.144349249679687e-06 6.125497424289498e-06 6.163787850695386e-06 6.266510231215711e-06 6.368944874810639e-06 6.413000803856837e-06 6.458140785014244e-06 6.551804310305403e-06 6.5655667054213744e-06 6.664825652914018e-06 6.487796614466179e-06 6.65813672581214e-06 6.599493511242035e-06 6.516849804623603e-06 6.412056847228332e-06 6.459464038045291e-06 6.505145599655989e-06 6.412079513147544e-06 6.62950292140047e-06 6.68937163245305e-06 6.714549590089632e-06 6.687107718167561e-06 6.783264155834038e-06 6.966139706054738e-06 7.134835732817623e-06 7.222453594484417e-06 7.332994850560896e-06 7.384370758864326e-06 7.580994832360537e-06 7.530353323495206e-06 7.620777814259657e-06 7.569012259495528e-06 7.535774875162382e-06 7.327627822433562e-06 7.500629663053995e-06 7.748689743930609e-06 7.822338696710497e-06 7.80694148346586e-06 7.617301576964142e-06 7.417961207803466e-06 7.4866150356882355e-06 7.778944479595123e-06 7.687253500754023e-06 7.566832702596302e-06 7.561345431844533e-06 7.943856290673217e-06 7.903830876052466e-06 7.727353619043736e-06 7.759904183476155e-06 7.837867348220467e-06 7.93828824945524e-06 7.818860592482323e-06 7.964551081047735e-06 7.614501472270853e-06 7.9209462642559e-06 7.963163062314351e-06
23	6.1772632647923035e-06 6.201977423515652e-06 6.1747305395889906e-06 6.155885018753083e-06 6.236303288492451e-06 6.322688132458367e-06 6.444668621751663e-06 6.474963851271793e-06 6.575330685539445e-06 6.535726428423111e-06 6.663390959884138e-06 6.4779533873269844e-06 6.701529002704528e-06 6.640430672491863e-06 6.6185400860871065e-06 6.537760492652888e-06 6.598972073045792e-06 6.654494476274914e-06 6.549168558719574e-06 6.7631593978541394e-06 6.771339171820074e-06 6.792562594575082e-06 6.816791819934166e-06 6.897861799876171e-06 7.074264543062772e-06 7.262509228765794e-06 7.328839925081263e-06 7.460086436558718e-06 7.497379029102445e-06 7.692925424747664e-06 7.646991757467768e-06 7.737479189185645e-06 7.653812589780743e-06 7.584300825061456e-06 7.40034023933438e-06 7.612681547537371e-06 7.802366646184422e-06 7.85114955499816e-06 7.815619432619178e-06 7.5759548023634704e-06 7.440930208272942e-06 7.525684145248983e-06 7.778878136923434e-06 7.64024924985785e-06 7.507731163641571e-06 7.584680081281725e-06 7.991061111481042e-06 7.88489034089431e-06 7.702644363601949e-06 7.844676057296237e-06 7.8910650410023e-06 7.980476104397465e-06 7.890887989156984e-06 8.044842273694919e-06 7.771102154351976e-06 8.014018324731909e-06 8.114224240467146e-06
24	6.2780482025435715e-06 6.256354693166347e-06 6.233558350226869e-06 6.1758221829716506e-06 6.2417217269870315e-06 6.311691949847099e-06 6.491261815194664e-06 6.5022065486797564e-06 6.5717622750796744e-06 6.516340076637832e-06 6.671444361039918e-06 6.509269395785262e-06 6.761690797881803e-06 6.701523424973807e-06 6.7612551075179054e-06 6.68489562461388e-06 6.761578365123897e-06 6.837385870549242e-06 6.726199580389346e-06 6.933456258668226e-06 6.88644309793007e-06 6.9056997917658165e-06 6.9709382316021285e-06 7.02334364555926e-06 7.179610808408641e-06 7.362736189779063e-06 7.419706548894311e-06 7.539886095143351e-06 7.587192645276231e-06 7.792409065673202e-06 7.753430380690803e-06 7.815766285247746e-06 7.704816193355013e-06 7.633545582598342e-06 7.470741802849175e-06 7.725130308195835e-06 7.859703179814844e-06 7.876178916319667e-06 7.824658062301972e-06 7.5487612436809516e-06 7.49891927381248e-06 7.5980891060292025e-06 7.763736936188837e-06 7.594662590451113e-06 7.477993582899478e-06 7.644171289423084e-06 8.027731018675317e-06 7.868655520205667e-06 7.721588441799806e-06 7.942089028681586e-06 7.978503134403285e-06 8.032046692132213e-06 8.003108768271492e-06 8.144512760208525e-06 7.982063507082332e-06 8.139391063964498e-06 8.273905689975403e-06
25	6.376697269705318e-06 6.31920760460134e-06 6.302578838214077e-06 6.22983195061963e-06 6.283767335907567e-06 6.3412254658948775e-06 6.53994954394928e-06 6.536112647124313e-06 6.555992406533445e-06 6.52351658025326e-06 6.7044317672111326e-06 6.593244129297303e-06 6.84004476827055e-06 6.7844317244795165e-06 6.92996928110252e-06 6.840390150165221e-06 6.932271762065673e-06 7.038566908703011e-06 6.926563225944168e-06 7.111196668826919e-06 7.028367383213518e-06 7.051776466738659e-06 7.129336933305656e-06 7.153408510953971e-06 7.279765275247487e-06 7.43112636964352e-06 7.495164596056268e-06 7.584273799298515e-06 7.645489206597255e-06 7.873356337999732e-06 7.836807394426874e-06 7.867915665387866e-06 7.732676256894258e-06 7.695119655761233e-06 7.531169671202539e-06 7.825103747661187e-06 7.923368244279798e-06 7.894257957909927e-06 7.830334881119532e-06 7.542817872068215e-06 7.586619378831616e-06 7.697758762265154e-06 7.747078097050183e-06 7.5673857905545864e-06 7.493816830970879e-06 7.729986519263183e-06 8.048433276617617e-06 7.871898036273394e-06 7.804375203791607e-06 8.046329274819422e-06 8.096803794092304e-06 8.11773007169613e-06 8.155179470961546e-06 8.272015917649822e-06 8.241975323406564e-06 8.31669713487977e-06 8.454695330351523e-06
26	6.485967456796691e-06 6.405740532475096e-06 6.387764425931809e-06 6.3079586256421346e-06 6.349945181511598e-06 6.410491372369168e-06 6.57987921005338e-06 6.577651028047634e-06 6.558593429411092e-06 6.564162809521749e-06 6.766291125939942e-06 6.7218966277791675e-06 6.924464929791211e-06 6.885281050395345e-06 7.099768552459304e-06 6.996561617378026e-06 7.108503818060397e-06 7.240352948999643e-06 7.137811673955777e-06 7.273787459472235e-06 7.185220485598461e-06 7.2214087061444615e-06 7.278570964794674e-06 7.292498527007136e-06 7.378157015301969e-06 7.478503389038133e-06 7.544044135633449e-06 7.6022232843702085e-06 7.670852301708999e-06 7.91711580967565e-06 7.886196857268483e-06 7.911558897390902e-06 7.765510820988601e-06 7.770620077339744e-06 7.594926086429005e-06 7.901631863992265e-06 7.985216981128178e-06 7.902271165069311e-06 7.830403757663802e-06 7.571894855184466e-06 7.69291870001498e-06 7.814357407324714e-06 7.750241692924106e-06 7.582660669041451e-06 7.565598898152175e-06 7.835897084771161e-06 8.061684773198436e-06 7.9033121887752e-06 7.941797402318633e-06 8.162453628272277e-06 8.236414967020383e-06 8.252050353363055e-06 8.339397147321117e-06 8.418410667946717e-06 8.526756524636752e-06 8.535864576283832e-06 8.659750770592547e-06
27	6.609435211453393e-06 6.521048697483765e-06 6.4975116321636196e-06 6.396248463675864e-06 6.4356845740482125e-06 6.5165721669806715e-06 6.6162870686762344e-06 6.632089442438517e-06 6.602390681328634e-06 6.639147254470853e-06 6.847469886296623e-06 6.868761979550093e-06 7.004204425057131e-06 6.992188165569865e-06 7.250238902496767e-06 7.153045109930666e-06 7.28248307399054e-06 7.432680326036775e-06 7.348972633146475e-06 7.413351643392391e-06 7.347042910295774e-06 7.3996645325035435e-06 7.423171418420629e-06 7.448502673885609e-06 7.4799327858497045e-06 7.520440649733473e-06 7.566038818327813e-06 7.590763886453484e-06 7.667671799425593e-06 7.906243911968463e-06 7.900049359806092e-06 7.955600508620436e-06 7.822958077676395e-06 7.85544209934658e-06 7.682660888229881e-06 7.967577894060891e-06 8.0363928963374e-06 7.904271032469277e-06 7.834595849013494e-06 7.639926483289174e-06 7.805089312313922e-06 7.938471513435888e-06 7.796634283277293e-06 7.658958919125001e-06 7.693513338602041e-06 7.968962249187153e-06 8.088251906868894e-06 7.964044215614558e-06 8.112848773688924e-06 8.306060853874352e-06 8.388946660884917e-06 8.427296349874781e-06 8.54357954450041e-06 8.572699833724033e-06 8.801725698035043e-06 8.765718789845125e-06 8.879687481360406e-06
28	6.740838534378574e-06 6.653125143159294e-06 6.629455834403351e-06 6.498381291050251e-06 6.546773221056207e-06 6.653058306996455e-06 6.670183226217298e-06 6.707056633288695e-06 6.687026737472836e-06 6.748079162930265e-06 6.9386097073800905e-06 7.0078519883502305e-06 7.079465709561685e-06 7.1042178407746455e-06 7.377584477211972e-06 7.3053874700335874e-06 7.439521298470405e-06 7.607079472504917e-06 7.549992043016751e-06 7.538821866181263e-06 7.505929583139704e-06 7.578726526681028e-06 7.576147438754035e-06 7.619009053408339e-06 7.588182414283286e-06 7.572709600361912e-06 7.574852324522767e-06 7.553746263056934e-06 7.644875323909948e-06 7.8457156493772e-06 7.8929917924811e-06 7.997704801797302e-06 7.904197775889433e-06 7.940259627212279e-06 7.804299188523591e-06 8.047195270376587e-06 8.073222278248915e-06 7.906811384598683e-06 7.86516255929145e-06 7.732861712236519e-06 7.918254229516846e-06 8.069106632033193e-06 7.90028696587524e-06 7.803598493877748e-06 7.8708807115976e-06 8.145455433685813e-06 8.155997296245245e-06 8.055383772931668e-06 8.304888069940201e-06 8.490104389262252e-06 8.556552231795481e-06 8.624899636936479e-06 8.74979550703709e-06 8.734409883823815e-06 9.04268051721595e-06 8.982464297615052e-06 9.095426368365522e-06
29	6.870142302313779e-06 6.786179226286014e-06 6.7716359165763085e-06 6.633067973574437e-06 6.68871725603857e-06 6.810387476418785e-06 6.759498080769365e-06 6.805010132614761e-06 6.794471397577027e-06 6.885709710987235e-06 7.0398661133888435e-06 7.132975083934846e-06 7.156144104863346e-06 7.2321248408508176e-06 7.488090016581958e-06 7.4428001601191325e-06 7.57165863769598e-06 7.75409247832952e-06 7.731175309708032e-06 7.660923257860708e-06 7.653185754311626e-06 7.755140683511711e-06 7.730752781434527e-06 7.791614357509907e-06 7.705870848731894e-06 7.642476663164513e-06 7.580050408493338e-06 7.514218686230701e-06 7.616412257300588e-06 7.771284368662355e-06 7.889684294740865e-06 8.03128149474475e-06 7.996876017990958e-06 8.012715911261112e-06 7.945875761378534e-06 8.145762953571322e-06 8.100576088234524e-06 7.91809059615846e-06 7.937760835373013e-06 7.839286692407277e-06 8.040406332331098e-06 8.216896351401149e-06 8.061550401277335e-06 8.014848806955608e-06 8.094323992650136e-06 8.372440573291258e-06 8.284008377178494e-06 8.183943757129111e-06 8.513972079416554e-06 8.709990383410611e-06 8.745060177452389e-06 8.830455120471997e-06 8.947539487085131e-06 8.90049393637051e-06 9.247927088649712e-06 9.182636243101593e-06 9.28312834025223e-06
30	6.990262364060759e-06 6.91480046627786e-06 6.916748548191309e-06 6.809999212912314e-06 6.859911957365081e-06 6.979285494388505e-06 6.887400445238533e-06 6.92123712320743e-06 6.910813319891018e-06 7.042058830864826e-06 7.160041747837166e-06 7.259166479806482e-06 7.244586824732899e-06 7.378535007684995e-06 7.5821206020459945e-06 7.5547878657281e-06 7.682865114057126e-06 7.86924370128006e-06 7.883197090335572e-06 7.775962786834821e-06 7.778226988370068e-06 7.911372277547735e-06 7.854723515444293e-06 7.953612756530373e-06 7.834391592964848e-06 7.721114487242487e-06 7.589436630425349e-06 7.4994824960003955e-06 7.601206788207946e-06 7.727606678204868e-06 7.907734094078759e-06 8.054997793614803e-06 8.087765874988052e-06 8.067972941274881e-06 8.083631249609134e-06 8.245529537644089e-06 8.131437108481459e-06 7.954865684567398e-06 8.050056323126538e-06 7.968545827744775e-06 8.191070557147332e-06 8.394662719926076e-06 8.267676528618766e-06 8.282909431787179e-06 8.36559617306449e-06 8.64141051792386e-06 8.471957887621789e-06 8.36000957516463e-06 8.731262727226357e-06 8.945229622185342e-06 8.954990460324713e-06 9.02938750245158e-06 9.144984818468305e-06 9.05926182133177e-06 9.425534616407652e-06 9.367041530396242e-06 9.431562766489308e-06
31	7.101398122356001e-06 7.046926928414135e-06 7.0700076504994535e-06 7.0142841337295375e-06 7.054384030191059e-06 7.154833698956106e-06 7.044306493067336e-06 7.054470258327429e-06 7.037775590377988e-06 7.214659212025325e-06 7.307241532535685e-06 7.4086731917992575e-06 7.349338581420387e-06 7.533479591637535e-06 7.654227770047792e-06 7.636916347216008e-06 7.783505422950025e-06 7.950744930908313e-06 7.995110453019178e-06 7.871902794067728e-06 7.869796773545032e-06 8.025831907171131e-06 7.924594343379695e-06 8.091442163214387e-06 7.963664480937696e-06 7.794034478951305e-06 7.62627381449264e-06 7.522963444460428e-06 7.616399197312238e-06 7.732946632423148e-06 7.948289647698339e-06 8.077261866685018e-06 8.170128559740268e-06 8.114516851547327e-06 8.205024758091202e-06 8.326205522509721e-06 8.179562630061009e-06 8.040992091568695e-06 8.196404571170258e-06 8.137260616566761e-06 8.396622452706151e-06 8.611669712739639e-06 8.496738127211843e-06 8.593311455768501e-06 8.678825279818431e-06 8.933798338726905e-06 8.703375850898222e-06 8.58750462042883e-06 8.944307910642929e-06 9.179945888451027e-06 9.181620055111192e-06 9.21545138681665e-06 9.350164009726546e-06 9.204619975664159e-06 9.580888570532195e-06 9.525197836087884e-06 9.560165883750905e-06
32	7.211651885321094e-06 7.193478723949159e-06 7.243860463259021e-06 7.214643135669172e-06 7.260200569862822e-06 7.333014074876802e-06 7.215891482349852e-06 7.211787844809263e-06 7.187624986284023e-06 7.4063700980217e-06 7.478306626049902e-06 7.583250600691463e-06 7.465444428276354e-06 7.676476767580318e-06 7.702041097218898e-06 7.69199334232206e-06 7.873177244365285e-06 7.995356484852583e-06 8.054332648292363e-06 7.935311808096149e-06 7.923363316330697e-06 8.092442864066992e-06 7.945944788724783e-06 8.193260767279822e-06 8.076255077083342e-06 7.864825013819263e-06 7.71655137737436e-06 7.5904593463091985e-06 7.669779911952781e-06 7.777638922293555e-06 8.001211511111663e-06 8.112171522390815e-06 8.249199093632804e-06 8.165022606032366e-06 8.314108941103065e-06 8.390324975744095e-06 8.254105730457315e-06 8.195622144765698e-06 8.382049388513853e-06 8.353121260891254e-06 8.66685613830856e-06 8.868523664889059e-06 8.73123304945012e-06 8.925525392886739e-06 9.01224361433881e-06 9.226298880018954e-06 8.957474485324721e-06 8.858964341461804e-06 9.151478515005593e-06 9.413226103387821e-06 9.41062451961141e-06 9.396564695726734e-06 9.554593843532564e-06 9.33669998528196e-06 9.727200647859044e-06 9.65746700626055e-06 9.700656208571204e-06
33	7.32731575928205e-06 7.356143121738964e-06 7.436914681213239e-06 7.393774593463671e-06 7.46436182158594e-06 7.508803417112771e-06 7.3926434711165034e-06 7.3985457728545275e-06 7.365877057237544e-06 7.612927642928944e-06 7.661095666709185e-06 7.754878115153058e-06 7.58227013264752e-06 7.783102584218233e-06 7.7336823149133e-06 7.721114615878631e-06 7.935389594756205e-06 8.002501936993199e-06 8.059756697784756e-06 7.956258360840891e-06 7.948935318689833e-06 8.1174528556867e-06 7.942757725384193e-06 8.264026095751329e-06 8.163420465585937e-06 7.960433483742884e-06 7.859802879922726e-06 7.709334670384283e-06 7.765111392975562e-06 7.854935752850897e-06 8.062006222919046e-06 8.173962971338325e-06 8.343202896646722e-06 8.237694843954161e-06 8.430487583893044e-06 8.468290906875128e-06 8.363812985365051e-06 8.42141380485313e-06 8.613646887966191e-06 8.610476836323508e-06 8.974811843535448e-06 9.146942856056762e-06 8.963813841156864e-06 9.246685075428865e-06 9.340291454834588e-06 9.50125784477008e-06 9.223715851528975e-06 9.15947797262145e-06 9.353935977390418e-06 9.639481913499161e-06 9.620652051402306e-06 9.579085851546384e-06 9.744722895061686e-06 9.469219323851703e-06 9.882456282170754e-06 9.786133149636481e-06 9.860226643577814e-06
34	7.448310392622342e-06 7.519403483617085e-06 7.62600043251227e-06 7.568252413522158e-06 7.659194820832376e-06 7.679112082703391e-06 7.577443927439821e-06 7.607347186633653e-06 7.5656548303120386e-06 7.821351355239049e-06 7.841030643885126e-06 7.88883701891671e-06 7.686455361188808e-06 7.84544958879397e-06 7.762303548184165e-06 7.727795748099745e-06 7.960098249627182e-06 7.977778488360315e-06 8.030026778624961e-06 7.940763810475331e-06 7.96894796821047e-06 8.115752283088702e-06 7.944261265937948e-06 8.3279711748321e-06 8.237076400369254e-06 8.10148579673456e-06 8.033762522579718e-06 7.876907496686978e-06 7.906839378774147e-06 7.979321975705945e-06 8.146192275012167e-06 8.276625452570286e-06 8.471529355145015e-06 8.35216913493205e-06 8.57794104054399e-06 8.592746740913621e-06 8.521295812545376e-06 8.699345471883046e-06 8.885199187822476e-06 8.890521003721087e-06 9.27021418816271e-06 9.41522441855706e-06 9.19890198445243e-06 9.531129358432004e-06 9.652755137207036e-06 9.754255528653157e-06 9.495820286328447e-06 9.462916470943384e-06 9.538719825832608e-06 9.835923567653522e-06 9.805814104589492e-06 9.772288790984777e-06 9.919546948775089e-06 9.629169204937708e-06 1.0044704865172832e-05 9.925886885715401e-06 1.0015725186198292e-05
35	7.5699923688837076e-06 7.666853132182682e-06 7.784180941618815e-06 7.765053414527727e-06 7.839109454214222e-06 7.845009959164544e-06 7.77421966019525e-06 7.819200200995555e-06 7.770299900815661e-06 8.012317781732544e-06 8.002553562086293e-06 7.965808131620264e-06 7.77018275104772e-06 7.873124936008586e-06 7.78819885677519e-06 7.726800830123393e-06 7.951392896479966e-06 7.931075991223941e-06 7.99509733666473e-06 7.920417280912349e-06 8.008166316078655e-06 8.113222484793406e-06 7.981239622849383e-06 8.406668060635144e-06 8.321043387070845e-06 8.276926758369124e-06 8.218167509651684e-06 8.074521265140616e-06 8.095555849724853e-06 8.172283994646272e-06 8.285641270890628e-06 8.431854681275476e-06 8.645196677376355e-06 8.520816660193554e-06 8.767000826070756e-06 8.777018936263077e-06 8.730873399029413e-06 8.995688859346978e-06 9.179328979552538e-06 9.171783733528683e-06 9.517912710977235e-06 9.650381294797555e-06 9.452818620497471e-06 9.78021157201309e-06 9.944508824174485e-06 9.980890040728365e-06 9.755772710183042e-06 9.739515098485464e-06 9.69459660411709e-06 9.991566329269492e-06 9.982296144218454e-06 9.99097226705002e-06 1.0087190947142623e-05 9.82143271955518e-06 1.0187463901664854e-05 1.0069635273564444e-05 1.0142682605143729e-05
36	7.697050765673237e-06 7.797537409632312e-06 7.908279140916603e-06 7.981025870218445e-06 8.002463699908636e-06 8.007336295749364e-06 7.971400462139798e-06 8.010522015724019e-06 7.955677098602055e-06 8.165167773899449e-06 8.129901316139914e-06 7.991692940006136e-06 7.8368508489071e-06 7.875934555852126e-06 7.802789024651763e-06 7.734116047620871e-06 7.923492555552677e-06 7.880289791389227e-06 7.97792204093971e-06 7.940760182752423e-06 8.084288695392901e-06 8.139039916469555e-06 8.074725116009779e-06 8.501786841603668e-06 8.430332523628357e-06 8.459690670324696e-06 8.40698400713678e-06 8.28979232853281e-06 8.32445064092572e-06 8.442719178156538e-06 8.507376478615267e-06 8.642649662459267e-06 8.865489032697577e-06 8.749215330371928e-06 8.98662840509713e-06 9.013616577863678e-06 8.981814709739746e-06 9.28364266408902e-06 9.475375004700988e-06 9.439776634479103e-06 9.7210315735844e-06 9.84785619534125e-06 9.727635545968255e-06 9.998993512486688e-06 1.0191192444874972e-05 1.0171339586087308e-05 9.988920107186692e-06 9.986431268827762e-06 9.831892598547822e-06 1.0121349426952486e-05 1.0158959990644485e-05 1.0224272520048e-05 1.0254419557134254e-05 1.0027041730437522e-05 1.0282388642121409e-05 1.0212521453560256e-05 1.0248313642023217e-05
