pixel,1134A,1139A,1144A,1149A,1154A,1159A,1164A,1169A,1174A,1179A,1184A,1189A,1194A,1199A,1204A,1209A,1214A,1219A,1224A,1229A,1234A,1239A,1244A,1249A,1254A,1259A,1264A,1269A,1274A,1295A,1300A,1305A,1310A,1315A,1320A,1325A,1330A,1335A,1340A,1345A,1350A,1355A,1360A,1365A,1370A,1375A,1380A,1385A,1390A,1395A,1400A,1405A,1410A,1415A,1420A,1425A,1430A
21	6.3823409482732416e-06 6.359348529956148e-06 6.37833702431883e-06 6.228276017840107e-06 6.186764588070746e-06 6.220264147289713e-06 6.2383148896067544e-06 6.351711542195064e-06 6.520195630486094e-06 6.7163581902101615e-06 6.6774441607153065e-06 6.648590946275007e-06 6.750757832041493e-06 6.872017685974937e-06 6.885629222467394e-06 7.0112973929582526e-06 7.184268949293838e-06 7.3591788094762454e-06 7.404993273141711e-06 7.366566406318743e-06 7.325211039744331e-06 7.316177655319952e-06 7.33562754347569e-06 7.307753184011615e-06 7.461316844338973e-06 7.295663956209891e-06 7.374265187961321e-06 7.177573480263409e-06 7.116204818424796e-06 7.314129692097461e-06 7.431346210430885e-06 7.296415388723174e-06 7.243906783226691e-06 7.403501253437407e-06 7.542852209719345e-06 7.816390762841052e-06 7.845401121497646e-06 7.660544144363966e-06 7.8981770095653e-06 7.833779036293341e-06 7.778940474500222e-06 7.842332957065165e-06 7.851835853949492e-06 8.08244563060226e-06 8.193744136390397e-06 8.091448167552112e-06 8.127238559516746e-06 8.141504559421134e-06 8.216201942020725e-06 8.191922844584563e-06 8.384593721278687e-06 8.497640101703975e-06 8.388219606076454e-06 8.493210558928498e-06 8.605637218144656e-06 8.68004369591075e-06 8.79672718983187e-06
22	6.483090081364893e-06 6.4849436111591205e-06 6.487237838199662e-06 6.390842224858906e-06 6.348118950983331e-06 6.40117116440262e-06 6.356231123071712e-06 6.467102652464812e-06 6.6647114471943225e-06 6.838782266439181e-06 6.8060734932167585e-06 6.788726069434726e-06 6.848833987905774e-06 6.967396451491117e-06 7.0015666529706775e-06 7.1194414362248076e-06 7.278249617803198e-06 7.481578153896076e-06 7.553843412346204e-06 7.473349853643512e-06 7.478625249948374e-06 7.4560688577165235e-06 7.477213967242784e-06 7.451362759739119e-06 7.6092683570713435e-06 7.3944798739059604e-06 7.455148921180451e-06 7.235695659092319e-06 7.156999891638656e-06 7.307947573622277e-06 7.380789697398918e-06 7.322251822796842e-06 7.261688875019566e-06 7.420446931518263e-06 7.670675313342052e-06 7.869386340779095e-06 7.854383011716357e-06 7.68736019696608e-06 7.998803999578736e-06 7.966332887119492e-06 7.959239728941958e-06 8.025196805009698e-06 8.094704442729414e-06 8.253761278790377e-06 8.401077991200396e-06 8.343370105268528e-06 8.421012080589658e-06 8.428861764744948e-06 8.503212613470568e-06 8.48702065574627e-06 8.681018259307273e-06 8.70830857691805e-06 8.640577946725891e-06 8.708237306430474e-06 8.791208129568697e-06 8.81880081401704e-06 8.895476616829613e-06
23	6.572111732128517e-06 6.6170556475508165e-06 6.62821115384439e-06 6.5815407712253245e-06 6.560377886626849e-06 6.627672478952366e-06 6.531871586804899e-06 6.6367618285922824e-06 6.830895883279979e-06 6.961125871205674e-06 6.915297465022258e-06 6.945831260945652e-06 6.953150953174386e-06 7.059802670652266e-06 7.106293146195538e-06 7.220817234811609e-06 7.36862929866813e-06 7.553024803345243e-06 7.659401669953756e-06 7.553367879423693e-06 7.617995617511968e-06 7.571957501007002e-06 7.581592735269014e-06 7.555484486862814e-06 7.711085718479076e-06 7.475725597831989e-06 7.520438520477148e-06 7.30053128844059e-06 7.231466641015131e-06 7.363487666421356e-06 7.3670814037599424e-06 7.374962271440925e-06 7.323123732122122e-06 7.478216416165411e-06 7.786674296462728e-06 7.909219565686902e-06 7.860868463084614e-06 7.712578950086733e-06 8.091170394123188e-06 8.121216573821667e-06 8.1572972574025e-06 8.233717211362652e-06 8.33752068062088e-06 8.430124195714977e-06 8.608680316651778e-06 8.582147849578065e-06 8.705014100645478e-06 8.710708470705348e-06 8.78504256045748e-06 8.766954026936104e-06 8.947304000909597e-06 8.902555065591225e-06 8.89020286679451e-06 8.924910069548526e-06 8.990714340236821e-06 8.960236146958014e-06 8.98045331754981e-06
24	6.666317293292349e-06 6.759311555050914e-06 6.8146866916796265e-06 6.790980853353019e-06 6.810328977332611e-06 6.891440434754346e-06 6.758694247122996e-06 6.850226510131336e-06 7.017870756267515e-06 7.0802339385131415e-06 7.0203709575838735e-06 7.104331170226412e-06 7.080140012174795e-06 7.142037351036168e-06 7.201016853834598e-06 7.312905311046283e-06 7.450511141823881e-06 7.570510454347074e-06 7.7116620366086e-06 7.6218620759149756e-06 7.718654489936718e-06 7.657419823609045e-06 7.65680495140526e-06 7.624064289961946e-06 7.773983806112949e-06 7.5412521531666915e-06 7.574681311903767e-06 7.381943829150684e-06 7.356657386190477e-06 7.471451139817783e-06 7.405492766892536e-06 7.45710398275915e-06 7.419858230057896e-06 7.577802172680301e-06 7.888152393688861e-06 7.94773105529661e-06 7.902739372102583e-06 7.76781846850382e-06 8.193237742659251e-06 8.29840542912931e-06 8.373274011277307e-06 8.458094249893752e-06 8.573356653370217e-06 8.60538103205204e-06 8.806695144488852e-06 8.812348058843413e-06 8.961517367363292e-06 8.969531375884802e-06 9.053879820263666e-06 9.03089928837474e-06 9.190360866923737e-06 9.092230001393503e-06 9.127617513735236e-06 9.13179856321615e-06 9.188041989901472e-06 9.108169989355032e-06 9.06073296775112e-06
25	6.779277696284603e-06 6.91544859077786e-06 7.033033062704544e-06 7.017954787179532e-06 7.080648766640341e-06 7.177278671543091e-06 7.023685564181792e-06 7.085467885074096e-06 7.218477236059942e-06 7.195096077891544e-06 7.135904676577611e-06 7.257957012670067e-06 7.22793279216611e-06 7.215526764978907e-06 7.291489860111693e-06 7.390539397823729e-06 7.512057592273183e-06 7.545502961355464e-06 7.710974475977735e-06 7.680507523873021e-06 7.765535267326268e-06 7.713291702598907e-06 7.721812003045392e-06 7.677269227111534e-06 7.824851297871873e-06 7.601185789664114e-06 7.6308254899413e-06 7.4969959005692395e-06 7.531047902873508e-06 7.608625166702486e-06 7.494651973212885e-06 7.573894146098267e-06 7.548006375841872e-06 7.715424258038978e-06 7.985561979360234e-06 7.99979319700159e-06 8.000763659518427e-06 7.883794750705483e-06 8.314392716333772e-06 8.481581133183212e-06 8.605570870672785e-06 8.689874259761197e-06 8.794491212790252e-06 8.770022564407173e-06 8.982925835287638e-06 9.032364261024677e-06 9.189909308627708e-06 9.199120544821501e-06 9.302156975741511e-06 9.284741461658225e-06 9.42806410889273e-06 9.293393077773658e-06 9.351347643729768e-06 9.316431530938743e-06 9.358848680861728e-06 9.256666418708677e-06 9.14914032383721e-06
26	6.915813175137435e-06 7.082014942831171e-06 7.257735603387437e-06 7.261245779242645e-06 7.355437893058974e-06 7.464685607955748e-06 7.3070212448811735e-06 7.319034406351187e-06 7.412127359052779e-06 7.307593323956259e-06 7.2661392090388975e-06 7.408915463366746e-06 7.383016210831849e-06 7.292346444166694e-06 7.37959718109166e-06 7.444535951097233e-06 7.553148945404502e-06 7.496813477400732e-06 7.665077662399718e-06 7.704397610287818e-06 7.767956631798888e-06 7.743592328976095e-06 7.785385816442668e-06 7.734162244500198e-06 7.883726766628416e-06 7.67508991739313e-06 7.703486283369059e-06 7.660824360438078e-06 7.735631193100372e-06 7.762568147944253e-06 7.6240519043978425e-06 7.729960967340626e-06 7.718259710918827e-06 7.891754506667184e-06 8.104785470718463e-06 8.086205795252992e-06 8.14775792210887e-06 8.072047820562333e-06 8.457237848165268e-06 8.645117975068756e-06 8.83863342359257e-06 8.916334030264661e-06 8.993995820981543e-06 8.906238278539807e-06 9.122220336927458e-06 9.233730999084607e-06 9.400800877775242e-06 9.401543174286377e-06 9.524520652008041e-06 9.51823503904483e-06 9.65924296329719e-06 9.501904378636249e-06 9.56615672270523e-06 9.478715716975545e-06 9.480639918150996e-06 9.394232162515033e-06 9.246749346123073e-06
27	7.074186390147587e-06 7.249098165056191e-06 7.467879135809998e-06 7.513736376899565e-06 7.619054320989025e-06 7.728181601683628e-06 7.584788107865833e-06 7.532749126887118e-06 7.570742556472583e-06 7.4276677704733015e-06 7.406845942346484e-06 7.552198320939742e-06 7.537564163044099e-06 7.380966258302998e-06 7.462126550658505e-06 7.471106051979369e-06 7.581910405189614e-06 7.442081211138211e-06 7.5910315758302275e-06 7.668743327623356e-06 7.748993354222284e-06 7.766209744908063e-06 7.840462411335001e-06 7.807570099201975e-06 7.94834385110394e-06 7.7748753517981e-06 7.80601671177168e-06 7.871669219877627e-06 7.950767202769704e-06 7.93313746180588e-06 7.78870062453308e-06 7.924656429278348e-06 7.942952970595935e-06 8.10765926598583e-06 8.27121797101882e-06 8.228008325880145e-06 8.318625698020857e-06 8.315132474588763e-06 8.618202764753946e-06 8.770768769936782e-06 9.046351197929751e-06 9.11868086708944e-06 9.168937612917061e-06 9.00779995293609e-06 9.217115346984478e-06 9.409706509221246e-06 9.595106052047024e-06 9.573705021591637e-06 9.71421508165709e-06 9.70642892019657e-06 9.86018422374032e-06 9.697928204152907e-06 9.771767888361446e-06 9.630186971337441e-06 9.549188763973329e-06 9.507014212990814e-06 9.340135994174193e-06
28	7.249254985227114e-06 7.4094521220002775e-06 7.653305929748991e-06 7.756981845154232e-06 7.850990777537327e-06 7.94315587984875e-06 7.83142400541808e-06 7.719383578826483e-06 7.68027828596921e-06 7.56638087774644e-06 7.547328532044374e-06 7.673772363846337e-06 7.686829597844692e-06 7.482223016915392e-06 7.537706752791094e-06 7.485619515417592e-06 7.603489550561971e-06 7.3959372994565e-06 7.513231682516274e-06 7.584029112716052e-06 7.731731933290482e-06 7.810577328243014e-06 7.885605589218798e-06 7.900958003877444e-06 8.009606075034715e-06 7.891000636126014e-06 7.943123611473203e-06 8.110358016902215e-06 8.163742604425638e-06 8.125468695510306e-06 7.989704429104162e-06 8.156324771183916e-06 8.219211202866923e-06 8.353237185559567e-06 8.484136581661281e-06 8.416339344270137e-06 8.488558906172166e-06 8.577522020165124e-06 8.786309109635226e-06 8.86623136534584e-06 9.2073076624307e-06 9.280450158542327e-06 9.315805995264242e-06 9.091747001088317e-06 9.279040134062418e-06 9.551945372753532e-06 9.750724651951472e-06 9.708658204408489e-06 9.86317886896154e-06 9.834328052110471e-06 1.0006003580314975e-05 9.856002580822603e-06 9.951824968547619e-06 9.779472588200396e-06 9.579907240707958e-06 9.590168209291868e-06 9.417788049998324e-06
29	7.432186493961441e-06 7.5628579835941205e-06 7.812943052135076e-06 7.964848191439317e-06 8.02858532495273e-06 8.100941230044414e-06 8.02619491030538e-06 7.881463759186201e-06 7.753512904308777e-06 7.71493557412462e-06 7.673261710669745e-06 7.765632743216539e-06 7.819814783583165e-06 7.5954330152744185e-06 7.608239678760269e-06 7.515664812598823e-06 7.6204171501877835e-06 7.372301170277907e-06 7.460307779551127e-06 7.500093780245311e-06 7.73392111953497e-06 7.892143561367773e-06 7.937508632764484e-06 8.003397592686838e-06 8.062091579357692e-06 8.006846672911522e-06 8.104546667010329e-06 8.354425696345697e-06 8.368457777955398e-06 8.346138686082634e-06 8.228993934497108e-06 8.419346056990184e-06 8.530465169141692e-06 8.606069191776906e-06 8.711406917049738e-06 8.616441711670826e-06 8.646867093211099e-06 8.831434384095253e-06 8.944870484655596e-06 8.95566930725435e-06 9.314763233668016e-06 9.401054564473649e-06 9.43607987600437e-06 9.18439046961665e-06 9.331298792401997e-06 9.657166599895152e-06 9.852510341677128e-06 9.804220176274097e-06 9.960480711103672e-06 9.907671903871322e-06 1.008233450087466e-05 9.949362416270372e-06 1.008383641786143e-05 9.916586884997092e-06 9.594323550543642e-06 9.651387915008315e-06 9.482815845106746e-06
30	7.611542705071395e-06 7.712448329703401e-06 7.946025444960817e-06 8.1165543094071e-06 8.14654389097475e-06 8.207844570769277e-06 8.164496133276979e-06 8.013170562950981e-06 7.807566790507274e-06 7.846328155954174e-06 7.776516654382859e-06 7.830721218354784e-06 7.923904536655018e-06 7.71769808815398e-06 7.680350476503933e-06 7.579543187653943e-06 7.647029801204715e-06 7.390553657379058e-06 7.45671541570048e-06 7.476578669941697e-06 7.762531891749142e-06 8.00631647641234e-06 8.01380493128104e-06 8.102115258404676e-06 8.105779109162447e-06 8.122236287955966e-06 8.273919132904585e-06 8.591298356939618e-06 8.569227662551295e-06 8.593301102627781e-06 8.505984823998939e-06 8.700010327624187e-06 8.855517550233563e-06 8.850164438781422e-06 8.918175445681798e-06 8.80619763351668e-06 8.803706549503e-06 9.06983586398008e-06 9.083397801273477e-06 9.064355343510935e-06 9.382924582918527e-06 9.49597512272417e-06 9.536693054355247e-06 9.301072210836175e-06 9.391745094257423e-06 9.728791060395615e-06 9.911064418924644e-06 9.859284479635383e-06 9.998377628267459e-06 9.938496329167075e-06 1.0088473739227662e-05 9.971399611069116e-06 1.0164667032257321e-05 1.0021596107989079e-05 9.610519002522216e-06 9.704629169826443e-06 9.551551889107804e-06
31	7.778885190009736e-06 7.859145437065572e-06 8.054074137831692e-06 8.209490992939413e-06 8.217845353766645e-06 8.271877659394463e-06 8.256016945165291e-06 8.094904023527604e-06 7.846896195514652e-06 7.945926872868e-06 7.860376212254703e-06 7.873598799140083e-06 7.998531938285266e-06 7.839106637673788e-06 7.768296958388473e-06 7.677283542481845e-06 7.710746451764377e-06 7.474700883861124e-06 7.510533045912732e-06 7.548263382024435e-06 7.814455408442043e-06 8.143202416439385e-06 8.114306310463206e-06 8.195530619261665e-06 8.151537823941134e-06 8.258863568508094e-06 8.446660738851973e-06 8.820266471223486e-06 8.779573390835282e-06 8.85744111989777e-06 8.81167718889682e-06 8.989843059292392e-06 9.173571874308976e-06 9.088485104477116e-06 9.097371856440923e-06 8.984324808037226e-06 8.981253955145662e-06 9.296397908326774e-06 9.210464887355155e-06 9.205584322797853e-06 9.437790877747784e-06 9.579676274935e-06 9.618273689286381e-06 9.432724616292488e-06 9.460737434393066e-06 9.765336860189317e-06 9.941609146266286e-06 9.872154235657006e-06 9.979384965303137e-06 9.930129885028051e-06 1.0046689389970413e-05 9.949915191078212e-06 1.0210804940609213e-05 1.0086616135465108e-05 9.643296004823499e-06 9.765893286578282e-06 9.642770073229114e-06
32	7.935389834841323e-06 8.001420475788976e-06 8.142610021300363e-06 8.255633428265856e-06 8.246817017656944e-06 8.294598079129984e-06 8.305823573753693e-06 8.115978762832702e-06 7.870608428765966e-06 8.018196625717337e-06 7.930823264526787e-06 7.902143786255153e-06 8.058930294973185e-06 7.949173941186512e-06 7.885104699430376e-06 7.805124522783004e-06 7.834113122159599e-06 7.637344340984034e-06 7.616276942924836e-06 7.707313861067357e-06 7.886868754942146e-06 8.292537300264013e-06 8.230495461536964e-06 8.290027289884823e-06 8.223381422795289e-06 8.435883631551928e-06 8.628515056843298e-06 9.043298913710322e-06 9.003171326526098e-06 9.131471263239088e-06 9.126303016340405e-06 9.291503695468797e-06 9.467406545783452e-06 9.324148272716575e-06 9.268670817514357e-06 9.166922786363058e-06 9.194369122061584e-06 9.509146610859746e-06 9.34578788432471e-06 9.372922816613422e-06 9.494350506603074e-06 9.652611845462189e-06 9.674695113796143e-06 9.550771686333192e-06 9.525075664271108e-06 9.768492515182675e-06 9.949643040385673e-06 9.848016971594827e-06 9.921988867172756e-06 9.88679581330165e-06 9.988327770171868e-06 9.926004630343944e-06 1.0242554349270402e-05 1.0118684732015985e-05 9.709774459027412e-06 9.846699629657746e-06 9.769414328508576e-06
33	8.086359510304664e-06 8.13501989501876e-06 8.2086505288543e-06 8.263679862026953e-06 8.22509707664439e-06 8.273280484318567e-06 8.30891667740497e-06 8.091783678307897e-06 7.88135567203256e-06 8.068519108823108e-06 7.998200140379415e-06 7.941056686351606e-06 8.125518878367384e-06 8.054505205570306e-06 8.034849192160819e-06 7.962645809670182e-06 8.012786114241193e-06 7.863513760216005e-06 7.767764747150028e-06 7.91526537731986e-06 7.987312040394015e-06 8.439946966634936e-06 8.363577938325675e-06 8.397231194049446e-06 8.343085440626252e-06 8.65374428890623e-06 8.821004183854808e-06 9.255130421408586e-06 9.228861460916606e-06 9.404653754205497e-06 9.425209706259426e-06 9.598349849144987e-06 9.730384862850272e-06 9.553219922218562e-06 9.453282241641582e-06 9.374093440165524e-06 9.439261863692538e-06 9.70160800794281e-06 9.496155140118426e-06 9.550175054557245e-06 9.555108208524148e-06 9.703767516747433e-06 9.70170801898084e-06 9.63042845773374e-06 9.572621964924451e-06 9.754773194424422e-06 9.942526130514178e-06 9.800342759705883e-06 9.85645360642363e-06 9.832690860502004e-06 9.926277090771033e-06 9.928726364871031e-06 1.027375308366143e-05 1.0139157169162585e-05 9.817765577357398e-06 9.953795184313428e-06 9.941642614440722e-06
34	8.22289984174035e-06 8.24486525391534e-06 8.238788601350486e-06 8.236137423941781e-06 8.152572247530538e-06 8.210602892352316e-06 8.266556329661014e-06 8.048590470142788e-06 7.886156230600773e-06 8.105004791949894e-06 8.083422816212483e-06 8.023197987557665e-06 8.217867382926009e-06 8.179327916265467e-06 8.215465828176563e-06 8.142282118988231e-06 8.219964809753715e-06 8.120565573541754e-06 7.966065771388378e-06 8.138648403320877e-06 8.132475179054244e-06 8.581208577236122e-06 8.523472084103235e-06 8.53636942385158e-06 8.515680653329942e-06 8.900558073552395e-06 9.02316592328477e-06 9.443455871229986e-06 9.43880851431544e-06 9.653891247018297e-06 9.69245239057477e-06 9.88816897743753e-06 9.963825712910336e-06 9.77188183233706e-06 9.651192827544693e-06 9.600904089720309e-06 9.69235704390994e-06 9.872147915003076e-06 9.650147081612374e-06 9.717300341390786e-06 9.620343260696893e-06 9.730602059157323e-06 9.7075968318575e-06 9.671254370327474e-06 9.604754333428937e-06 9.74292198212749e-06 9.936909920567465e-06 9.746536535247579e-06 9.806174910018126e-06 9.801013409621715e-06 9.864420116396279e-06 9.964021884578173e-06 1.0304080558827731e-05 1.0176743450716548e-05 9.953964372680177e-06 1.0092781249983513e-05 1.0171348829579976e-05
35	8.320193919687947e-06 8.310575267684075e-06 8.229293604565011e-06 8.178980183042301e-06 8.0434295670755e-06 8.122037760406192e-06 8.195934195652492e-06 8.006825998949161e-06 7.904132855765242e-06 8.151956900158565e-06 8.207395767454271e-06 8.162520997032428e-06 8.346786456258195e-06 8.337509251232073e-06 8.41686310375742e-06 8.328814125193974e-06 8.43935919668795e-06 8.3931243195249e-06 8.22351907808899e-06 8.375982877062827e-06 8.335845646101633e-06 8.733238376966086e-06 8.71448955354488e-06 8.723447620536632e-06 8.73445303583211e-06 9.159452293703966e-06 9.239694714221216e-06 9.590443397246426e-06 9.611195410125096e-06 9.859723056820235e-06 9.928391554111133e-06 1.0137944727484518e-05 1.0162171190649937e-05 9.97216025308438e-06 9.840658827663439e-06 9.819102494573632e-06 9.923556573229063e-06 1.00241437832788e-05 9.792773156810493e-06 9.849109582086857e-06 9.686225830568262e-06 9.753504878894247e-06 9.715999727964766e-06 9.693972515066762e-06 9.636945289652687e-06 9.74349149494206e-06 9.945567379060498e-06 9.707313590608454e-06 9.785587796913258e-06 9.807140122423443e-06 9.816831811547061e-06 1.0019234332337509e-05 1.033042848006494e-05 1.024490660224668e-05 1.010131722232234e-05 1.027357815231497e-05 1.046015617602447e-05
36	8.358918539846e-06 8.32837872076841e-06 8.19123414825365e-06 8.104892543848308e-06 7.925268926553755e-06 8.034504150309525e-06 8.129389322214998e-06 7.981668752186885e-06 7.964819009800335e-06 8.238376276678775e-06 8.371452340966382e-06 8.345295516389302e-06 8.500578109076332e-06 8.514046905419399e-06 8.623422894370845e-06 8.520516378525525e-06 8.683925307803731e-06 8.694865430605253e-06 8.552404199971962e-06 8.644459989606596e-06 8.599762481578552e-06 8.917344299782946e-06 8.933484994074268e-06 8.956740494663395e-06 8.9907585432057e-06 9.4069324673775e-06 9.472178510531193e-06 9.684730284096344e-06 9.730351964525387e-06 1.0025942097161364e-05 1.0137735731054747e-05 1.0332143591605674e-05 1.0312008861329445e-05 1.0141995283415086e-05 1.0002687845817697e-05 1.00035399565414e-05 1.011345656683746e-05 1.0162560693602457e-05 9.914830947194921e-06 9.936798085974648e-06 9.753011801326893e-06 9.796236041553039e-06 9.745955523018054e-06 9.726679137312678e-06 9.689629386134259e-06 9.76605735887958e-06 9.971835718007186e-06 9.699546788739982e-06 9.807324913952896e-06 9.84879433304497e-06 9.805672673415696e-06 1.0092729218893671e-05 1.0365706821187471e-05 1.0345015074462208e-05 1.0259113709192876e-05 1.0502185764736053e-05 1.0787790427339704e-05
